"r1id","r2id","algorithm","rulerelation","dataset","which_of_the_rules_do_you_find_as_more_plausible","tag","target","r1len","r2len","lenDelta","lenRatio","r1DepthMax","r2DepthMax","DepthMaxDelta","DepthMaxRatio","r2DepthMin","r1DepthMin","DepthMinDelta","DepthMinRatio","r1LabelLengthSum","r2LabelLengthSum","LabelLengthSumDelta","LabelLengthSumRatio","r1LabelLengthMax","r2LabelLengthMax","LabelLengthMaxDelta","LabelLengthMaxRatio","r1LabelLengthAvg","r2LabelLengthAvg","LabelLengthAvgDelta","LabelLengthAvgRatio","r2LabelLengthMin","r1LabelLengthMin","LabelLengthMinDelta","LabelLengthMinRatio","r1minDistance","r2minDistance","MinDistanceDelta","MinDistanceRatio","r1maxDistance","MaxDistanceDelta","MaxDistanceRatio","r1PageRankMax","r2PageRankMax","PageRankMaxDelta","PageRankMaxRatio","r2PageRankMin","r1PageRankMin","PageRankMinDelta","PageRankMinRatio","r1PageRankAvg","r2PageRankAvg","PageRankAvgDelta","PageRankAvgRatio","r1conf","r2conf","ConfDelta","ConfRatio","r1supp","r2supp","SuppDelta","SuppRatio","r1LitImpMax","r2LitImpMax","LitImpMaxDelta","LitImpMaxRatio","r2LitImpMin","r1LitImpMin","LitImpMinDelta","LitImpMinRatio","r1LitImpAvg","r2LitImpAvg","LitImpAvgDelta","LitImpAvgRatio","r1LitImpSum","r2LitImpSum","LitImpSumDelta","LitImpSumRatio"
"188","181","arules","differentLengthRulesNeitherDisjunctNorSubsumingAtt","MOVIES","No preference","arules","0","1.0","2.0","-1.0","0.5","5","5","0","1.0","5","5","0","1.0","20","30","-10","0.6666666666666666","20","20","0","1.0","20","15","5","1.3333333333333333","10","20","-10","0.5","0.0","0.0","0.0","","0.0","0.0","","457.3516902235292","457.3516902235292","0.0","1.0","34.88007234789646","457.3516902235292","-422.4716178756328","0.07626531855791094","457.3516902235292","246.11588128571282","211.2358089378164","1.8582778479564892","0.520603015075377","0.531914893617021","-0.01131187854164406","0.9787336683417092","0.259","0.0125","0.2465","20.72","-0.8","0.0","-0.8","-inf","-0.8","-0.8","0.0","1.0","-0.8","-0.4","-0.4","2.0","-0.8","-0.8","0.0","1.0"
"188","181","arules","differentLengthRulesNeitherDisjunctNorSubsumingAtt","MOVIES","Rule 1 (strong preference)","arules","2","1.0","2.0","-1.0","0.5","5","5","0","1.0","5","5","0","1.0","20","30","-10","0.6666666666666666","20","20","0","1.0","20","15","5","1.3333333333333333","10","20","-10","0.5","0.0","0.0","0.0","","0.0","0.0","","457.3516902235292","457.3516902235292","0.0","1.0","34.88007234789646","457.3516902235292","-422.4716178756328","0.07626531855791094","457.3516902235292","246.11588128571282","211.2358089378164","1.8582778479564892","0.520603015075377","0.531914893617021","-0.01131187854164406","0.9787336683417092","0.259","0.0125","0.2465","20.72","-0.8","0.0","-0.8","-inf","-0.8","-0.8","0.0","1.0","-0.8","-0.4","-0.4","2.0","-0.8","-0.8","0.0","1.0"
"188","181","arules","differentLengthRulesNeitherDisjunctNorSubsumingAtt","MOVIES","Rule 2 (weak preference)","arules","-1","1.0","2.0","-1.0","0.5","5","5","0","1.0","5","5","0","1.0","20","30","-10","0.6666666666666666","20","20","0","1.0","20","15","5","1.3333333333333333","10","20","-10","0.5","0.0","0.0","0.0","","0.0","0.0","","457.3516902235292","457.3516902235292","0.0","1.0","34.88007234789646","457.3516902235292","-422.4716178756328","0.07626531855791094","457.3516902235292","246.11588128571282","211.2358089378164","1.8582778479564892","0.520603015075377","0.531914893617021","-0.01131187854164406","0.9787336683417092","0.259","0.0125","0.2465","20.72","-0.8","0.0","-0.8","-inf","-0.8","-0.8","0.0","1.0","-0.8","-0.4","-0.4","2.0","-0.8","-0.8","0.0","1.0"
"188","181","arules","differentLengthRulesNeitherDisjunctNorSubsumingAtt","MOVIES","No preference","arules","0","1.0","2.0","-1.0","0.5","5","5","0","1.0","5","5","0","1.0","20","30","-10","0.6666666666666666","20","20","0","1.0","20","15","5","1.3333333333333333","10","20","-10","0.5","0.0","0.0","0.0","","0.0","0.0","","457.3516902235292","457.3516902235292","0.0","1.0","34.88007234789646","457.3516902235292","-422.4716178756328","0.07626531855791094","457.3516902235292","246.11588128571282","211.2358089378164","1.8582778479564892","0.520603015075377","0.531914893617021","-0.01131187854164406","0.9787336683417092","0.259","0.0125","0.2465","20.72","-0.8","0.0","-0.8","-inf","-0.8","-0.8","0.0","1.0","-0.8","-0.4","-0.4","2.0","-0.8","-0.8","0.0","1.0"
"188","181","arules","differentLengthRulesNeitherDisjunctNorSubsumingAtt","MOVIES","Rule 2 (weak preference)","arules","-1","1.0","2.0","-1.0","0.5","5","5","0","1.0","5","5","0","1.0","20","30","-10","0.6666666666666666","20","20","0","1.0","20","15","5","1.3333333333333333","10","20","-10","0.5","0.0","0.0","0.0","","0.0","0.0","","457.3516902235292","457.3516902235292","0.0","1.0","34.88007234789646","457.3516902235292","-422.4716178756328","0.07626531855791094","457.3516902235292","246.11588128571282","211.2358089378164","1.8582778479564892","0.520603015075377","0.531914893617021","-0.01131187854164406","0.9787336683417092","0.259","0.0125","0.2465","20.72","-0.8","0.0","-0.8","-inf","-0.8","-0.8","0.0","1.0","-0.8","-0.4","-0.4","2.0","-0.8","-0.8","0.0","1.0"
"194","187","arules","differentLengthRulesNeitherDisjunctNorSubsumingAtt","MOVIES","Rule 2 (weak preference)","arules","-1","1.0","2.0","-1.0","0.5","5","5","0","1.0","5","5","0","1.0","10","36","-26","0.2777777777777778","10","20","-10","0.5","10","18","-8","0.5555555555555556","16","10","6","1.6","0.0","0.0","0.0","","0.0","0.0","","9.857489145525252","457.3516902235292","-447.4942010780039","0.02155341142547748","15.241664859274705","9.857489145525252","5.384175713749453","1.54620153613799","9.857489145525252","236.2966775414019","-226.43918839587664","0.04171657954775139","0.511627906976744","0.525","-0.013372093023256038","0.9745293466223695","0.011000000000000001","0.0315","-0.020499999999999997","0.34920634920634924","0.0","0.8","-0.8","0.0","0.0","0.0","0.0","","0.0","0.4","-0.4","0.0","0.0","0.8","-0.8","0.0"
"194","187","arules","differentLengthRulesNeitherDisjunctNorSubsumingAtt","MOVIES","Rule 2 (weak preference)","arules","-1","1.0","2.0","-1.0","0.5","5","5","0","1.0","5","5","0","1.0","10","36","-26","0.2777777777777778","10","20","-10","0.5","10","18","-8","0.5555555555555556","16","10","6","1.6","0.0","0.0","0.0","","0.0","0.0","","9.857489145525252","457.3516902235292","-447.4942010780039","0.02155341142547748","15.241664859274705","9.857489145525252","5.384175713749453","1.54620153613799","9.857489145525252","236.2966775414019","-226.43918839587664","0.04171657954775139","0.511627906976744","0.525","-0.013372093023256038","0.9745293466223695","0.011000000000000001","0.0315","-0.020499999999999997","0.34920634920634924","0.0","0.8","-0.8","0.0","0.0","0.0","0.0","","0.0","0.4","-0.4","0.0","0.0","0.8","-0.8","0.0"
"194","187","arules","differentLengthRulesNeitherDisjunctNorSubsumingAtt","MOVIES","Rule 2 (weak preference)","arules","-1","1.0","2.0","-1.0","0.5","5","5","0","1.0","5","5","0","1.0","10","36","-26","0.2777777777777778","10","20","-10","0.5","10","18","-8","0.5555555555555556","16","10","6","1.6","0.0","0.0","0.0","","0.0","0.0","","9.857489145525252","457.3516902235292","-447.4942010780039","0.02155341142547748","15.241664859274705","9.857489145525252","5.384175713749453","1.54620153613799","9.857489145525252","236.2966775414019","-226.43918839587664","0.04171657954775139","0.511627906976744","0.525","-0.013372093023256038","0.9745293466223695","0.011000000000000001","0.0315","-0.020499999999999997","0.34920634920634924","0.0","0.8","-0.8","0.0","0.0","0.0","0.0","","0.0","0.4","-0.4","0.0","0.0","0.8","-0.8","0.0"
"194","187","arules","differentLengthRulesNeitherDisjunctNorSubsumingAtt","MOVIES","No preference","arules","0","1.0","2.0","-1.0","0.5","5","5","0","1.0","5","5","0","1.0","10","36","-26","0.2777777777777778","10","20","-10","0.5","10","18","-8","0.5555555555555556","16","10","6","1.6","0.0","0.0","0.0","","0.0","0.0","","9.857489145525252","457.3516902235292","-447.4942010780039","0.02155341142547748","15.241664859274705","9.857489145525252","5.384175713749453","1.54620153613799","9.857489145525252","236.2966775414019","-226.43918839587664","0.04171657954775139","0.511627906976744","0.525","-0.013372093023256038","0.9745293466223695","0.011000000000000001","0.0315","-0.020499999999999997","0.34920634920634924","0.0","0.8","-0.8","0.0","0.0","0.0","0.0","","0.0","0.4","-0.4","0.0","0.0","0.8","-0.8","0.0"
"194","187","arules","differentLengthRulesNeitherDisjunctNorSubsumingAtt","MOVIES","Rule 1 (weak preference)","arules","1","1.0","2.0","-1.0","0.5","5","5","0","1.0","5","5","0","1.0","10","36","-26","0.2777777777777778","10","20","-10","0.5","10","18","-8","0.5555555555555556","16","10","6","1.6","0.0","0.0","0.0","","0.0","0.0","","9.857489145525252","457.3516902235292","-447.4942010780039","0.02155341142547748","15.241664859274705","9.857489145525252","5.384175713749453","1.54620153613799","9.857489145525252","236.2966775414019","-226.43918839587664","0.04171657954775139","0.511627906976744","0.525","-0.013372093023256038","0.9745293466223695","0.011000000000000001","0.0315","-0.020499999999999997","0.34920634920634924","0.0","0.8","-0.8","0.0","0.0","0.0","0.0","","0.0","0.4","-0.4","0.0","0.0","0.8","-0.8","0.0"
"189","192","arules","sameLengthRulesDisjunctAtt","MOVIES","Rule 1 (weak preference)","arules","1","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","24","10","14","2.4","24","10","14","2.4","24","10","14","2.4","10","24","-14","0.4166666666666667","0.0","0.0","0.0","","0.0","0.0","","12.81672636786766","39.426652299149424","-26.609925931281765","0.32507772332839335","39.426652299149424","12.81672636786766","26.609925931281765","3.076187410694397","12.81672636786766","39.426652299149424","-26.609925931281765","0.32507772332839335","0.5185185185185179","0.514018691588785","0.004499826929732942","1.0087542087542076","0.013999999999999999","0.0275","-0.013500000000000002","0.509090909090909","-0.2","0.0","-0.2","-inf","0.0","-0.2","0.2","-0.0","-0.2","0.0","-0.2","-inf","-0.2","0.0","-0.2","-inf"
"189","192","arules","sameLengthRulesDisjunctAtt","MOVIES","Rule 2 (weak preference)","arules","-1","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","24","10","14","2.4","24","10","14","2.4","24","10","14","2.4","10","24","-14","0.4166666666666667","0.0","0.0","0.0","","0.0","0.0","","12.81672636786766","39.426652299149424","-26.609925931281765","0.32507772332839335","39.426652299149424","12.81672636786766","26.609925931281765","3.076187410694397","12.81672636786766","39.426652299149424","-26.609925931281765","0.32507772332839335","0.5185185185185179","0.514018691588785","0.004499826929732942","1.0087542087542076","0.013999999999999999","0.0275","-0.013500000000000002","0.509090909090909","-0.2","0.0","-0.2","-inf","0.0","-0.2","0.2","-0.0","-0.2","0.0","-0.2","-inf","-0.2","0.0","-0.2","-inf"
"189","192","arules","sameLengthRulesDisjunctAtt","MOVIES","Rule 1 (weak preference)","arules","1","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","24","10","14","2.4","24","10","14","2.4","24","10","14","2.4","10","24","-14","0.4166666666666667","0.0","0.0","0.0","","0.0","0.0","","12.81672636786766","39.426652299149424","-26.609925931281765","0.32507772332839335","39.426652299149424","12.81672636786766","26.609925931281765","3.076187410694397","12.81672636786766","39.426652299149424","-26.609925931281765","0.32507772332839335","0.5185185185185179","0.514018691588785","0.004499826929732942","1.0087542087542076","0.013999999999999999","0.0275","-0.013500000000000002","0.509090909090909","-0.2","0.0","-0.2","-inf","0.0","-0.2","0.2","-0.0","-0.2","0.0","-0.2","-inf","-0.2","0.0","-0.2","-inf"
"189","192","arules","sameLengthRulesDisjunctAtt","MOVIES","No preference","arules","0","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","24","10","14","2.4","24","10","14","2.4","24","10","14","2.4","10","24","-14","0.4166666666666667","0.0","0.0","0.0","","0.0","0.0","","12.81672636786766","39.426652299149424","-26.609925931281765","0.32507772332839335","39.426652299149424","12.81672636786766","26.609925931281765","3.076187410694397","12.81672636786766","39.426652299149424","-26.609925931281765","0.32507772332839335","0.5185185185185179","0.514018691588785","0.004499826929732942","1.0087542087542076","0.013999999999999999","0.0275","-0.013500000000000002","0.509090909090909","-0.2","0.0","-0.2","-inf","0.0","-0.2","0.2","-0.0","-0.2","0.0","-0.2","-inf","-0.2","0.0","-0.2","-inf"
"189","192","arules","sameLengthRulesDisjunctAtt","MOVIES","Rule 1 (weak preference)","arules","1","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","24","10","14","2.4","24","10","14","2.4","24","10","14","2.4","10","24","-14","0.4166666666666667","0.0","0.0","0.0","","0.0","0.0","","12.81672636786766","39.426652299149424","-26.609925931281765","0.32507772332839335","39.426652299149424","12.81672636786766","26.609925931281765","3.076187410694397","12.81672636786766","39.426652299149424","-26.609925931281765","0.32507772332839335","0.5185185185185179","0.514018691588785","0.004499826929732942","1.0087542087542076","0.013999999999999999","0.0275","-0.013500000000000002","0.509090909090909","-0.2","0.0","-0.2","-inf","0.0","-0.2","0.2","-0.0","-0.2","0.0","-0.2","-inf","-0.2","0.0","-0.2","-inf"
"181","189","arules","differentLengthRulesNeitherDisjunctNorSubsumingAtt","MOVIES","No preference","arules","0","2.0","1.0","1.0","2.0","5","5","0","1.0","5","5","0","1.0","30","24","6","1.25","20","24","-4","0.8333333333333334","15","24","-9","0.625","24","10","14","2.4","0.0","0.0","0.0","","0.0","0.0","","457.3516902235292","12.81672636786766","444.53496385566154","35.6839708593716","12.81672636786766","34.88007234789646","-22.0633459800288","0.367451255262107","246.11588128571282","12.81672636786766","233.29915491784516","19.202710132186393","0.531914893617021","0.5185185185185179","0.01339637509850311","1.0258358662613989","0.0125","0.013999999999999999","-0.0014999999999999979","0.892857142857143","0.0","-0.2","0.2","-0.0","-0.2","-0.8","0.6000000000000001","0.25","-0.4","-0.2","-0.2","2.0","-0.8","-0.2","-0.6000000000000001","4.0"
"181","189","arules","differentLengthRulesNeitherDisjunctNorSubsumingAtt","MOVIES","Rule 1 (weak preference)","arules","1","2.0","1.0","1.0","2.0","5","5","0","1.0","5","5","0","1.0","30","24","6","1.25","20","24","-4","0.8333333333333334","15","24","-9","0.625","24","10","14","2.4","0.0","0.0","0.0","","0.0","0.0","","457.3516902235292","12.81672636786766","444.53496385566154","35.6839708593716","12.81672636786766","34.88007234789646","-22.0633459800288","0.367451255262107","246.11588128571282","12.81672636786766","233.29915491784516","19.202710132186393","0.531914893617021","0.5185185185185179","0.01339637509850311","1.0258358662613989","0.0125","0.013999999999999999","-0.0014999999999999979","0.892857142857143","0.0","-0.2","0.2","-0.0","-0.2","-0.8","0.6000000000000001","0.25","-0.4","-0.2","-0.2","2.0","-0.8","-0.2","-0.6000000000000001","4.0"
"181","189","arules","differentLengthRulesNeitherDisjunctNorSubsumingAtt","MOVIES","Rule 2 (weak preference)","arules","-1","2.0","1.0","1.0","2.0","5","5","0","1.0","5","5","0","1.0","30","24","6","1.25","20","24","-4","0.8333333333333334","15","24","-9","0.625","24","10","14","2.4","0.0","0.0","0.0","","0.0","0.0","","457.3516902235292","12.81672636786766","444.53496385566154","35.6839708593716","12.81672636786766","34.88007234789646","-22.0633459800288","0.367451255262107","246.11588128571282","12.81672636786766","233.29915491784516","19.202710132186393","0.531914893617021","0.5185185185185179","0.01339637509850311","1.0258358662613989","0.0125","0.013999999999999999","-0.0014999999999999979","0.892857142857143","0.0","-0.2","0.2","-0.0","-0.2","-0.8","0.6000000000000001","0.25","-0.4","-0.2","-0.2","2.0","-0.8","-0.2","-0.6000000000000001","4.0"
"181","189","arules","differentLengthRulesNeitherDisjunctNorSubsumingAtt","MOVIES","No preference","arules","0","2.0","1.0","1.0","2.0","5","5","0","1.0","5","5","0","1.0","30","24","6","1.25","20","24","-4","0.8333333333333334","15","24","-9","0.625","24","10","14","2.4","0.0","0.0","0.0","","0.0","0.0","","457.3516902235292","12.81672636786766","444.53496385566154","35.6839708593716","12.81672636786766","34.88007234789646","-22.0633459800288","0.367451255262107","246.11588128571282","12.81672636786766","233.29915491784516","19.202710132186393","0.531914893617021","0.5185185185185179","0.01339637509850311","1.0258358662613989","0.0125","0.013999999999999999","-0.0014999999999999979","0.892857142857143","0.0","-0.2","0.2","-0.0","-0.2","-0.8","0.6000000000000001","0.25","-0.4","-0.2","-0.2","2.0","-0.8","-0.2","-0.6000000000000001","4.0"
"181","189","arules","differentLengthRulesNeitherDisjunctNorSubsumingAtt","MOVIES","No preference","arules","0","2.0","1.0","1.0","2.0","5","5","0","1.0","5","5","0","1.0","30","24","6","1.25","20","24","-4","0.8333333333333334","15","24","-9","0.625","24","10","14","2.4","0.0","0.0","0.0","","0.0","0.0","","457.3516902235292","12.81672636786766","444.53496385566154","35.6839708593716","12.81672636786766","34.88007234789646","-22.0633459800288","0.367451255262107","246.11588128571282","12.81672636786766","233.29915491784516","19.202710132186393","0.531914893617021","0.5185185185185179","0.01339637509850311","1.0258358662613989","0.0125","0.013999999999999999","-0.0014999999999999979","0.892857142857143","0.0","-0.2","0.2","-0.0","-0.2","-0.8","0.6000000000000001","0.25","-0.4","-0.2","-0.2","2.0","-0.8","-0.2","-0.6000000000000001","4.0"
"182","187","arules","differentLengthRulesNeitherDisjunctNorSubsumingAtt","MOVIES","No preference","arules","0","1.0","2.0","-1.0","0.5","5","5","0","1.0","5","5","0","1.0","21","36","-15","0.5833333333333334","21","20","1","1.05","21","18","3","1.1666666666666667","16","21","-5","0.7619047619047619","0.0","0.0","0.0","","0.0","0.0","","58.60766432364911","457.3516902235292","-398.7440258998801","0.12814572587455575","15.241664859274705","58.60766432364911","-43.365999464374404","0.26006265622710467","58.60766432364911","236.2966775414019","-177.68901321775277","0.24802576546333527","0.530201342281879","0.525","0.005201342281878962","1.0099073186321503","0.0395","0.0315","0.008","1.253968253968254","0.6","0.8","-0.20000000000000007","0.7499999999999999","0.0","0.6","-0.6","0.0","0.6","0.4","0.19999999999999996","1.4999999999999998","0.6","0.8","-0.20000000000000007","0.7499999999999999"
"182","187","arules","differentLengthRulesNeitherDisjunctNorSubsumingAtt","MOVIES","Rule 2 (weak preference)","arules","-1","1.0","2.0","-1.0","0.5","5","5","0","1.0","5","5","0","1.0","21","36","-15","0.5833333333333334","21","20","1","1.05","21","18","3","1.1666666666666667","16","21","-5","0.7619047619047619","0.0","0.0","0.0","","0.0","0.0","","58.60766432364911","457.3516902235292","-398.7440258998801","0.12814572587455575","15.241664859274705","58.60766432364911","-43.365999464374404","0.26006265622710467","58.60766432364911","236.2966775414019","-177.68901321775277","0.24802576546333527","0.530201342281879","0.525","0.005201342281878962","1.0099073186321503","0.0395","0.0315","0.008","1.253968253968254","0.6","0.8","-0.20000000000000007","0.7499999999999999","0.0","0.6","-0.6","0.0","0.6","0.4","0.19999999999999996","1.4999999999999998","0.6","0.8","-0.20000000000000007","0.7499999999999999"
"182","187","arules","differentLengthRulesNeitherDisjunctNorSubsumingAtt","MOVIES","Rule 2 (strong preference)","arules","-2","1.0","2.0","-1.0","0.5","5","5","0","1.0","5","5","0","1.0","21","36","-15","0.5833333333333334","21","20","1","1.05","21","18","3","1.1666666666666667","16","21","-5","0.7619047619047619","0.0","0.0","0.0","","0.0","0.0","","58.60766432364911","457.3516902235292","-398.7440258998801","0.12814572587455575","15.241664859274705","58.60766432364911","-43.365999464374404","0.26006265622710467","58.60766432364911","236.2966775414019","-177.68901321775277","0.24802576546333527","0.530201342281879","0.525","0.005201342281878962","1.0099073186321503","0.0395","0.0315","0.008","1.253968253968254","0.6","0.8","-0.20000000000000007","0.7499999999999999","0.0","0.6","-0.6","0.0","0.6","0.4","0.19999999999999996","1.4999999999999998","0.6","0.8","-0.20000000000000007","0.7499999999999999"
"182","187","arules","differentLengthRulesNeitherDisjunctNorSubsumingAtt","MOVIES","Rule 2 (strong preference)","arules","-2","1.0","2.0","-1.0","0.5","5","5","0","1.0","5","5","0","1.0","21","36","-15","0.5833333333333334","21","20","1","1.05","21","18","3","1.1666666666666667","16","21","-5","0.7619047619047619","0.0","0.0","0.0","","0.0","0.0","","58.60766432364911","457.3516902235292","-398.7440258998801","0.12814572587455575","15.241664859274705","58.60766432364911","-43.365999464374404","0.26006265622710467","58.60766432364911","236.2966775414019","-177.68901321775277","0.24802576546333527","0.530201342281879","0.525","0.005201342281878962","1.0099073186321503","0.0395","0.0315","0.008","1.253968253968254","0.6","0.8","-0.20000000000000007","0.7499999999999999","0.0","0.6","-0.6","0.0","0.6","0.4","0.19999999999999996","1.4999999999999998","0.6","0.8","-0.20000000000000007","0.7499999999999999"
"182","187","arules","differentLengthRulesNeitherDisjunctNorSubsumingAtt","MOVIES","No preference","arules","0","1.0","2.0","-1.0","0.5","5","5","0","1.0","5","5","0","1.0","21","36","-15","0.5833333333333334","21","20","1","1.05","21","18","3","1.1666666666666667","16","21","-5","0.7619047619047619","0.0","0.0","0.0","","0.0","0.0","","58.60766432364911","457.3516902235292","-398.7440258998801","0.12814572587455575","15.241664859274705","58.60766432364911","-43.365999464374404","0.26006265622710467","58.60766432364911","236.2966775414019","-177.68901321775277","0.24802576546333527","0.530201342281879","0.525","0.005201342281878962","1.0099073186321503","0.0395","0.0315","0.008","1.253968253968254","0.6","0.8","-0.20000000000000007","0.7499999999999999","0.0","0.6","-0.6","0.0","0.6","0.4","0.19999999999999996","1.4999999999999998","0.6","0.8","-0.20000000000000007","0.7499999999999999"
"188","189","arules","sameLengthRulesDisjunctAtt","MOVIES","No preference","arules","0","1.0","1.0","0.0","1.0","5","5","0","1.0","5","5","0","1.0","20","24","-4","0.8333333333333334","20","24","-4","0.8333333333333334","20","24","-4","0.8333333333333334","24","20","4","1.2","0.0","0.0","0.0","","0.0","0.0","","457.3516902235292","12.81672636786766","444.53496385566154","35.6839708593716","12.81672636786766","457.3516902235292","-444.53496385566154","0.02802378703706884","457.3516902235292","12.81672636786766","444.53496385566154","35.6839708593716","0.520603015075377","0.5185185185185179","0.00208449655685905","1.0040201005025138","0.259","0.013999999999999999","0.245","18.500000000000004","-0.8","-0.2","-0.6000000000000001","4.0","-0.2","-0.8","0.6000000000000001","0.25","-0.8","-0.2","-0.6000000000000001","4.0","-0.8","-0.2","-0.6000000000000001","4.0"
